evolution$generation,gravityDecay,overlapThreshold,totalWaste,relativeCost,evolution$samples
6,85.88733201543955,0.30228511359010524,0.23726299999999978,7.919482114817378,2
6,85.88733201543955,0.3022851135901052,0.19548949999999987,13.062529084804392,2
6,95.16977095070516,0.05383874228769536,0.2505959999999997,3.95321140910826,1
6,95.16976245640453,0.05388887965370175,0.19143749999999993,18.437179581162823,1
6,95.16977095070516,0.04456815743427701,0.17831959999999983,23.447021343264783,1
6,95.16978076332039,0.0530185423679436,0.16647633333333312,28.534946947455275,1
6,95.16976411134274,0.05389155806296068,0.15273799999999985,33.445449247640774,1
6,20.560761066755035,0.49314456879589696,0.2834104999999999,5.862112103977047,2
6,48.16646478738904,0.35052452764612907,0.22399533333333332,8.148129582962934,2
6,53.43272402731606,0.27924527026968526,0.2373599999999999,7.5285417936873635,1
