evolution$generation,gravityDecay,overlapThreshold,totalWaste,relativeCost,evolution$samples
30000,100.0,0.06197063902328678,0.39454200000000006,3.183138028358719,1
30000,1.0,0.4982798262962,1.0,0.0,3
30000,3.1408146442657925,0.052203105565188236,0.765131,0.4646317494063946,100
30000,31.21274100592754,0.0,0.549568,1.7177204592273125,2
30000,94.49742043915523,0.3846421884028234,0.5678759999999997,2.220505933796057,3
30000,10.04965167845867,0.2084847470782855,0.414818,2.7290098294406455,1
30000,32.333916823677,0.2820646922529431,0.406218,3.151380966140975,1
30000,100.0,0.0835977641336095,0.41365,2.7434296413444046,1
30000,1.5449726756726645,0.1390748394966592,0.8122839999999998,0.2466878782698002,3
30000,52.27402901504697,0.054380584447724006,0.41853999999999997,2.0167655653132552,1
30000,15.644032408412908,0.20869636699405678,0.42318199999999995,1.8261445366737707,1
30000,64.32662112741384,0.07482072629113742,0.525169,1.9657699777804694,2
30000,1.6265037480092233,0.07372894154180928,0.8515319999999998,0.1908935276351872,4
30000,51.01860427505165,0.057068282912546696,0.4633199999999998,1.639905334661804,1
30000,3.9492625496206797,0.2548022343514872,0.6829700000000001,0.7442889853148487,7
30000,83.59138582593512,0.08133621117719494,0.436752,1.7013195814980133,1
30000,70.7416206477194,0.03520172504909324,0.67699,1.0179164886574092,6
30000,15.01583679645311,0.18837630544294234,0.5629039999999998,1.3682699527065818,2
30000,38.30104809605659,0.0,0.617418,1.2174423043729665,3
30000,1.0,0.45181673501531305,0.965008,0.010445966935507934,5
30000,95.64552452020106,0.0,0.5407259999999999,1.7346076255866825,2
30000,32.69094046724349,0.32842526858115095,0.6250339999999999,1.5027401211955884,7
30000,5.482476218936769,0.0,0.670496,0.8161235898330692,2
30000,8.216503816430055,0.09766367589334136,0.46355200000000013,1.445249467303218,1
30000,5.618042408656362,0.05146338935408418,0.498922,1.2828118932700643,1
30000,23.05172423811214,0.17602676625706395,0.628974,1.5272694231665007,9
30000,3.509178136193701,0.03779640314098388,0.7433329999999998,0.5873152690931149,8
30000,4.93706397445775,0.05223291951017977,0.4834259999999999,1.408067431360587,1
30000,72.55100480560921,0.2107694291912525,0.6515329999999999,1.1745694518712262,14
30000,19.050077427328375,0.08589535494237316,0.655907,1.2489054361813732,100
30000,39.47420109321027,0.0,0.592912,1.3212671081476355,3
30000,3.1978132092369904,0.21950483462249124,0.5688559999999999,0.9488923587049187,1
30000,32.956024234188405,0.054169509048330546,0.653952,0.9955219850325272,2
30000,16.9875530175828,0.0,0.624741,1.0970608045031798,2
30000,8.025950557425467,0.0,0.5471439999999999,1.0531406094444986,1
30000,4.853603019708486,0.0,0.726132,0.673965051073862,100
30000,4.973466477661216,0.06690175463940717,0.670868,0.8433930154912087,3
30000,2.681265935552058,0.3178418667115444,0.688164,0.5345113504239172,2
30000,86.69933580859232,0.10136601721242415,0.6366249999999999,1.4385225680729556,100
30000,9.39474768611094,0.10314596456584417,0.5836979999999999,1.3126010411869813,2
30000,3.2308841998748337,0.40092269322026897,0.7575280000000001,0.5065372551173395,33
30000,3.562620453486734,0.16769134330669755,0.7039040000000001,0.6258385473193,11
30000,2.2133635734104233,0.16314788792320303,0.6480319999999999,0.5657399223820906,1
30000,23.517466907349018,0.0,0.6021079999999999,0.8270741630130983,1
30000,3.9077434693367272,0.27104879139153865,0.715256,0.7382441641784891,15
30000,3.6141762303154974,0.16631795721301812,0.6658330000000001,0.8748980035937265,2
30000,1.8028936068108297,0.37215538564379325,0.8676419999999999,0.1696999037277963,23
30000,5.87201963397463,0.0587776021358537,0.501008,1.1636015809703777,1
30000,6.430353387058398,0.05588081964384913,0.690744,0.9337318570305393,100
30000,8.544196371917218,0.20205029556603812,0.639748,1.048000983018644,3
30000,2.6647252739192453,0.36814208688580513,0.7889900000000001,0.3881682017604148,76
30000,8.682066353276753,0.10035695780978231,0.663762,1.107725313835572,17
30000,2.6223721436415484,0.3134609152524723,0.7039559999999999,0.6131370827037819,3
30000,3.9685583937741056,0.26454401629663993,0.720573,0.6865991532936786,100
30000,3.9492625496206797,0.2548172126661681,0.696472,0.7166742278921655,3
30000,24.413118742728255,0.0,0.5444999999999999,1.1282292922071293,1
30000,1.626471166729414,0.07372887804221473,0.843644,0.19847299322496842,10
30000,65.97718337006475,0.20681583067584125,0.5657399999999999,1.0016655507478578,1
30000,98.03584669602513,0.0,0.623292,0.6995813760871081,1
30000,3.359058677124472,0.05313295781594836,0.7596770000000002,0.5239622085764778,100
30000,3.0016470225853835,0.2608985010081962,0.7592659999999999,0.4458674824098694,9
30000,1.0,0.4717043120491592,0.9777499999999999,0.012734225495570774,12
30000,7.710976636107487,0.2911770288454348,0.6519659999999999,1.1670573684851608,45
30000,2.3620904670826564,0.15739771407158903,0.706614,0.40723289199384166,1
30000,2.5631517902102194,0.06407826546579432,0.6874579999999999,0.43861388074414337,1
30000,3.196887880616334,0.2213143251689206,0.7455350000000001,0.4740554301785096,6
30000,2.1729538050484933,0.23683687980273782,0.754616,0.39133030271089986,5
30000,3.486293594676781,0.05132365781095462,0.734498,0.5683531638794831,7
30000,1.8247889055374333,0.06087517676272741,0.7403379999999998,0.2635035966744473,1
30000,13.937932208123481,0.25376359269786325,0.6415770000000001,1.155955392954232,4
30000,8.410814616409617,0.45468334221789897,0.662364,0.886294254736844,2
30000,1.8867791046388211,0.3595262993993155,0.6965119999999999,0.42463646257111315,1
30000,2.7341288777890824,0.33380494150303114,0.673712,0.49141630468091857,1
30000,57.51998304167576,0.051312435865523254,0.648474,1.149177086293201,4
30000,1.896582244611308,0.002466751780296983,0.7736489999999999,0.341617002452698,2
30000,64.81080407698985,0.270352208466573,0.6395260000000003,1.1359623438182174,3
30000,4.676606010399501,0.10676053588779058,0.7153679999999999,0.7106352867381616,100
30000,1.9915393693229098,0.14843285096453276,0.7250579999999996,0.3286629452167284,1
30000,2.7052507617120423,0.3191670659641541,0.7759459999999998,0.41272508517199813,100
30000,2.0639960647063456,0.1467707029710741,0.8002859999999999,0.3153834396161878,3
30000,1.0,0.16771037888616594,0.9726979999999998,0.01846518839774772,17
30000,2.0988096575832014,0.15832902398094784,0.743294,0.37315873048754944,2
30000,2.063982475923196,0.15830652884420393,0.8271589999999999,0.28595151365304705,86
30000,1.4768934510651328,0.015575393795075118,0.8046399999999999,0.23903414207607165,2
30000,3.3885317420590813,0.06203463392856596,0.7339880000000001,0.5140263862760079,3
30000,5.049881890716874,0.009343250329225812,0.5743020000000001,0.898021317360096,1
30000,1.6264657971905687,0.07372882194904494,0.855747,0.1814856427878465,100
30000,1.0,0.31368248931916687,0.7812539999999999,0.16178574170009055,1
30000,2.0780309748612593,0.1349149888010081,0.8238639999999999,0.270155719961939,62
30000,2.4718542164218684,0.13812632185055979,0.8030310000000002,0.3066777307305976,16
30000,1.6341568068286856,0.07372881732053449,0.80779,0.21893608194632258,2
30000,2.0399653830192026,0.1553914374318607,0.8047169999999998,0.22945798488697638,2
30000,1.6583707577654188,0.14674574959469683,0.7220960000000001,0.35004298841589315,1
30000,1.9194253108755475,0.3641803969555808,0.8333080000000002,0.21079811382343056,9
30000,2.2358967857858656,0.0760747208366239,0.801051,0.27609932852841435,2
30000,2.0446315388905614,0.35618860381823164,0.632724,0.6209814250805832,1
30000,1.2825325541726764,0.0011676531897677211,0.894779,0.10601976985623,20
30000,1.7499911841927316,0.1401841383534775,0.7744049999999998,0.3349892568535014,2
30000,5.291599693937664,0.21616326697341487,0.672518,0.8780998388616872,4
30000,2.643237829242574,0.3351279705874992,0.7999679999999999,0.35364919485040197,93
30000,3.451887337551889,0.005347538821261689,0.7446600000000001,0.42446304819304126,3
30000,1.7335250711280736,0.1722078777516807,0.6844199999999999,0.46726056047464554,1
30000,1.0,0.07505738544191555,0.819584,0.13210397916668012,1
30000,4.506251355753872,0.00247229315742277,0.7355059999999999,0.6178100091582812,100
30000,1.0,0.12253496703623051,0.9341719999999999,0.047392653065572034,35
30000,1.0,0.3680402687466753,0.9598019999999999,0.007165312325565368,1
30000,1.0087381525571897,0.4975905458200325,0.950144,0.02009132167906674,3
30000,2.1353350723855566,0.29814680116330133,0.8185509999999998,0.22392405186479497,8
30000,1.6440112754144187,0.2605031781968222,0.8758939999999998,0.1223118355228256,3
30000,1.420368925737537,0.06366914210409448,0.7529619999999998,0.19147769802787132,1
30000,1.7820982151128253,0.09752482757773898,0.780308,0.28887057134686145,2
30000,2.135327808041149,0.2500466704528805,0.818745,0.29662981060723803,68
30000,2.153175055754419,0.1553534975493848,0.768731,0.36013794779935393,2
30000,1.621327309408267,0.01585360205011995,0.842268,0.20645412548401496,100
30000,1.360018568570387,0.0,0.885896,0.14083039361454291,4
30000,1.0,0.3935036743744199,0.964718,0.02081362073348086,19
30000,2.0950951127699,0.2497567002377315,0.7302360000000001,0.3007984330753687,1
30000,84.32840105712022,0.005039612563636164,0.6493529999999998,1.3130003896061866,100
30000,1.9562332258087909,0.05764369759681625,0.832734,0.24585572322009003,86
30000,2.1558012135433486,0.23494646195232316,0.7077879999999998,0.37010553805181196,1
30000,46.081930743117184,0.2514651696979412,0.657079,0.8967294472464913,2
30000,6.412902152327749,0.06505480245727593,0.5863719999999999,1.1319121619921255,2
30000,1.5482029920611433,0.16231593207579964,0.8214119999999998,0.20134147747836592,2
30000,1.0,0.11980530914486978,0.91178,0.05389876768929095,2
30000,1.0,0.3647639324952491,0.943639,0.029286023337783504,4
30000,2.5375191224796017,0.09131835150148979,0.7127000000000001,0.3578854251952745,1
30000,1.0,0.11015248478175112,0.8158319999999999,0.13335844974152364,1
30000,2.023844877539738,0.13781165216905952,0.7110719999999998,0.36507055363531227,1
30000,1.1119272837376601,0.07372878313882648,0.846443,0.14668067646243887,2
30000,1.0,0.1335055407677376,0.9020259999999999,0.03419800736063876,1
30000,1.0,0.2355383005438785,0.880002,0.09130048046680275,2
30000,1.7210593343766454,0.15189346428870895,0.7253139999999999,0.30954924215427704,1
30000,1.0,0.1964482826807172,0.906711,0.06373953966308774,2
30000,1.0,0.1699993656919023,0.92975,0.02160136056752344,1
30000,1.020855338014176,0.20282396763678487,0.8057119999999999,0.1543094330556068,1
30000,1.0,0.21288809475998174,0.7788339999999998,0.1629586941921544,1
30000,3.2698032712047445,0.2367547000071661,0.675997,0.7145730641181904,2
30000,1.008049578327418,0.16764184705039417,0.809468,0.15031562897064543,1
30000,1.0,0.03535182814307753,0.7779599999999999,0.18862536576257452,1
30000,1.0,0.23155091525772473,0.8589619999999999,0.07266452376822505,1
30000,1.0,0.1589733705921987,0.8306660000000001,0.11216825233637147,1
30000,1.6266855749333766,0.07430581404487646,0.832122,0.19496744550196782,2
30000,1.6265033047257669,0.07372893708429301,0.8372479999999998,0.1846682915690781,3
30000,1.5029627190678219,0.07972079625893302,0.8398639999999999,0.16879981768097027,2
