evolution$generation,gravityDecay,overlapThreshold,totalWaste,relativeCost,evolution$samples
52109,53.68789851137357,0.02718184864499454,0.37889799999999996,2.0171987866804684,1
52109,94.49742043915523,0.3846421884028234,0.5678759999999997,2.220505933796057,3
52109,1.0,0.44747821191640197,1.0,0.0,3
52109,3.359058677124472,0.05313295781594836,0.7596770000000002,0.5239622085764778,100
52109,1.0,0.3992012321093552,0.9675779999999999,0.005210539286846285,1
52109,15.01583679645311,0.18837630544294234,0.5629039999999998,1.3682699527065818,2
52109,100.0,0.1649980230876577,0.40928000000000003,1.79961633377304,1
52109,7.141219774496326,0.0,0.431656,1.728227945578028,1
52109,64.69623497083853,0.0895713818456558,0.4348880000000001,1.5862313667934198,1
52109,5.291599693937664,0.21616326697341487,0.672518,0.8780998388616872,4
52109,72.55100480560921,0.2107694291912525,0.6515329999999999,1.1745694518712262,14
52109,70.7416206477194,0.03520172504909324,0.67699,1.0179164886574092,6
52109,78.30071543666824,0.0024676743706793583,0.520215,1.5810261154949279,2
52109,19.050077427328375,0.08589535494237316,0.655907,1.2489054361813732,100
52109,32.34518821425273,0.28597466644310693,0.612384,1.7599775945822027,7
52109,1.0,0.2866261799898922,0.9170900000000002,0.0545055842613775,5
52109,34.89408960676741,0.15069383274640374,0.45786799999999994,1.489019104278358,1
52109,8.025950557425467,0.0,0.5471439999999999,1.0531406094444986,1
52109,8.216503816430055,0.09766367589334136,0.46355200000000013,1.445249467303218,1
52109,3.2308841998748337,0.40092269322026897,0.7575280000000001,0.5065372551173395,33
52109,23.05172423811214,0.17602676625706395,0.628974,1.5272694231665007,9
52109,6.430353387058398,0.05588081964384913,0.690744,0.9337318570305393,100
52109,8.334997539271393,0.08558687490918604,0.4272320000000001,1.7629351087353247,1
52109,3.1408146442657925,0.052203105565188236,0.765131,0.4646317494063946,100
52109,32.16314373022438,0.0,0.4784779999999999,1.407928856505359,1
52109,34.16144218148365,0.04744628238804406,0.64293,1.3462664684065189,42
52109,3.562620453486734,0.16769134330669755,0.7039040000000001,0.6258385473193,11
52109,2.6647252739192453,0.36814208688580513,0.7889900000000001,0.3881682017604148,76
52109,3.9077434693367272,0.27104879139153865,0.715256,0.7382441641784891,13
52109,5.049881890716874,0.009343250329225812,0.5743020000000001,0.898021317360096,1
52109,3.3678405118808636,0.050878815432311084,0.595478,0.8035268202824604,1
52109,5.618042408656362,0.05146338935408418,0.60396,1.0905378145375564,2
52109,32.209417505705225,0.0,0.508778,1.1215369450258303,1
52109,40.29121268190258,0.010128130251422491,0.6522349999999999,1.2805289470248624,100
52109,70.32406473700229,0.06628784652395611,0.6273150000000001,0.9582809724646626,2
52109,76.75614551273166,0.0,0.630216,0.6526521840371241,1
52109,4.879076468436629,0.05876761674849578,0.549762,1.0188412016917732,1
52109,3.509178136193701,0.03779640314098388,0.7433329999999998,0.5873152690931149,8
